5082,22045--VMB_Switch_HG_HG,Hunt-Groups-Make-Busy-with-Star-Code-18-Call-Fwd-to-Call-Stack-Full-Destination_22045
5083,22005--VMB_Server_ACC_Basic-PRI-Trunk,ACC-Optional-Numbers-Only-Local-And-Long-Distance-Bypass_22005
5084,53795--VMB_Server_VM_Basic,Two-users-accessVM-simulatenously_53795
5085,24955--VMB_Server_WG_Generic,WG-CallWG-NoAnswer-FwdSysExt_24955
5086,8753--VMB_Server_VM_FindMe,Test-findme-to-a-WG_8753
5087,3336--VMB_Server_ACC_Basic-PRI-Trunk,ACC-Enhanced-ACC-Service-Wildcard_3336
5088,22056--VMB_Switch_HG_HG,Hunt-Groups-CallerID-Call-from-Internal-Extension-After-Call-Answered_22056
5089,21953--VMB_Server_VM_Basic,VM-Enable-Envelope-andverify_21953
5090,25736--VMB_Switch_SIP_Trunk-NetworkRouting,Trunk-SIP-RoutingDial-HQ-DifferentAreaCode_25736
5091,16154--VMB_IPPhone_LED_Behavior-Call-Appearance,Call-Appearance-Offering-Call_16154
5092,26802--VMB_Server_VM_AutoForward,Check-VM-forwarded-messages-present-only-on-C-when-VM-autoforward-from-A-to-B-to-C-mailbox_26802
5093,25713--VMB_Switch_SIP_Trunk-DNIS,Trunk-SIP-Inbound-DNIS-RemoteSite_25713
5094,29944--VMB_Server_VM_AutoFindMe,Called-Party-Has-Recorded-Name-Caller-Is-External-With-CallerID-Does-Not-Record-Name_29944
5095,25063--VMB_Server_VM_ReturnReceipt,VM-RecordMsg-Ph1ToPh2-Verify-RepyTo-Received-Receipt-FwdTo-Ph3_25063
5096,25071--VMB_Server_VM_TUI,VM-Tui-Check-OwnOrAnother-VMBox_25071
5097,25363--VMB_Switch_CallControl_BasicCall,MakeCall-HoldCallBeforeAnswer-AcceptCall-ResumeCall_25363
5098,6023--VMB_Server_VM_TUI,MAIN-MENU-of-Voice-Mail_6023
5099,25163--VMB_IPPhone_IPDT_IncomingCases,Verify-Display-For-Incoming-SIP-DNIS-Call_25163
5100,25381--VMB_Switch_CallControl_BasicCall,Transfer-To-InvalidExtension-HangupDuringReorder_25381
5101,25714--VMB_Switch_SIP_Trunk-DNIS,Trunk-SIP-Inbound-NoDNIS-EnableExtn_25714
5102,34875--VMB_Switch_CallControl_CallerID,Verify-OutboundCallID-with-Caller-Emergency-Service-Identification-Configured-on-SIP_34875
5103,25047--VMB_Server_VM_Basic,VM-Phone-LeaveVM-ToItself_25047
5104,25025--VMB_Server_VM_AutoForward,VM-AutoFwd-VoiceMail-Urgent-Message_25025
5105,25078--VMB_Server_VM_TUI,VM-Tui-Assign-Reassign-Extension_25078
5106,25346--VMB_Switch_CallControl_BasicCall,Check-DialToneAndRingbackTone-AfterMakeCall_25346
5107,25059--VMB_Server_VM_ReturnReceipt,VM-RecordMsg-Ph1ToPh2-Verify-ReqReceipt_25059
5108,25607--VMB_Switch_HG_HG,Verify-Hunt-Group-Basic-Top-Down-Hunting-When-Call-Stack-Full-After-Calls-Answered_25607
