1050,25194--IPPhone_IPDT_S6-S2Conference,Check-Display-For-Basic-Consult-Conference-Canceled-By-Hangup-Third-Party-Before-Yes_25194
1051,25195--IPPhone_IPDT_S6-S2Conference,Check-Display-For-Basic-Consult-Conference-Canceled-By-Hangup-Second-Party-Before-Yes_25195
1052,25197--IPPhone_IPDT_S6-S2Conference,Check-Display-For-Basic-Consult-Conference-Hangup-All-Other-Parties-Before-Yes_25197
1053,25198--IPPhone_IPDT_S6-S2Conference,Check-Display-For-Basic-Consult-Conference-Hangup-First-Party_25198
1054,25199--IPPhone_IPDT_S6-S2Conference,Check-Display-For-Basic-Blind-Conference-And-Select-Drop-Second-Party_25199
1055,25200--IPPhone_IPDT_S6-S2Conference,Check-Display-For-Basic-Blind-Conference-And-Scroll-Drop-Third-Party_25200
1056,25201--IPPhone_IPDT_S6-S2Conference,Check-Display-For-Basic-Consult-Conference-By-Second-Party_25201
1057,25202--IPPhone_IPDT_S6-S2Conference,Check-Display-For-Basic-Consult-Conference-Press-Show-By-Third-Party_25202
1058,25203--IPPhone_IPDT_S6-S2Dial,Check-Display-For-VM-Login-Using-VM-Key_25203
1059,25204--IPPhone_IPDT_S6-S2Dial,Check-Display-For-Basic-Call-While-On-Hook-And-Press-Dial-Softkey_25204
1060,25205--IPPhone_IPDT_S6-S2Dial,Check-Display-For-Basic-Call-Using-Redial-Button_25205
1061,25206--IPPhone_IPDT_S6-S2Dial,Check-Display-Basic-Call-Then-Press-All-Softkeys_25206
1062,25208--IPPhone_IPDT_S6-S2Dial,Check-Display-Basic-Call-Then-Press-Headset-Mute-Buttons_25208
1063,25209--IPPhone_IPDT_S6-S2Dial,Check-Display-Basic-Call-Then-Press-Spkr-VM-Keypad-Buttons_25209
1064,25214--IPPhone_IPDT_S6-S2Dial,Check-Display-Basic-Call-By-Dialing-Digits-And-Lifting-Handset_25214
1065,25215--IPPhone_IPDT_S6-S2Dial,Check-Display-Basic-Call-By-Dialing-Digits-And-Pressing-Line-Button_25215
1066,25217--IPPhone_IPDT_S6-S2Intercom,Check-Display-For-Basic-Intercom-Call-And-Editing_25217
1067,25218--IPPhone_IPDT_S6-S2Intercom,Check-Display-For-Basic-Intercom-Call-Cancel-During-Editing_25218
1068,25219--IPPhone_IPDT_S6-S2Intercom,Check-Display-For-Basic-Intercom-Call-When-Dialing-While-On-Hook_25219
1069,25223--IPPhone_IPDT_S6-S2OutgoingEvents,Check-Display-For-Two-Calls-Setup-Second-Party-Hangs-Up_25223
1070,25227--IPPhone_IPDT_S6-S2OutgoingEvents,Check-Display-For-Receive-Missed-Call-While-Off-Hook_25227
1071,25228--IPPhone_IPDT_S6-S2OutgoingEvents,Check-Display-For-Receive-Call-While-Dialing_25228
1072,25229--IPPhone_IPDT_S6-S2OutgoingEvents,Check-Display-For-Receive-Missed-Call-While-Calling_25229
1073,25232--IPPhone_IPDT_S6-S2Transfer,Check-Display-During-Basic-Blind-Transfer-Slow-Dial-Digits_25232
1074,25233--IPPhone_IPDT_S6-S2Transfer,Check-Display-During-Basic-Consult-Transfer_25233
1075,25234--IPPhone_IPDT_S6-S2Transfer,Check-Display-During-Transfer-Keypressing-Backspacing-And-More_25234
1076,25235--IPPhone_IPDT_S6-S2Transfer,Check-Display-During-Transfer-To-User-VM_25235
1077,25236--IPPhone_IPDT_S6-S2Transfer,Check-Display-During-Basic-Blind-Transfer_25236
1078,25237--IPPhone_IPDT_S6-S2Transfer,Check-Display-Of-Transfer-Dest-During-Basic-Blind-Transfer_25237
1079,25238--IPPhone_IPDT_S6-S2Transfer,Check-Display-Basic-WG-Call-Connects-To-WG-Agent_25238
1080,25239--IPPhone_IPDT_S6-S2Transfer,Check-Display-Basic-WG-Call-Then-Agent-Transfers-Caller_25239
1081,25240--IPPhone_IPDT_S6-S2Transfer,Check-Display-When-Caller-Attempts-Transfer-To-Invalid-Extension_25240
1082,25241--IPPhone_IPDT_S6-S2Transfer,Check-Display-When-Callee-Attempts-Transfer-To-Invalid-Extension_25241
1083,25242--IPPhone_IPDT_S6-S2Transfer,Check-Display-Press-Transfer-Softkey-Then-Cycle-More-Softkey_25242
1084,25243--IPPhone_IPDT_S6-S2Transfer,Check-Display-Press-Transfer-Softkey-And-Number-But-Cancel-Using-Line-Button_25243
1085,25245--IPPhone_IPDT_S6-S2Transfer,Check-Display-Press-Transfer-Softkey-And-Number-But-Cancel-Using-Softkey_25245
1086,25246--IPPhone_IPDT_S6-S2Transfer,Check-Display-Initiate-Transfer-But-Cancel-Using-Line-Button1_25246
1087,25247--IPPhone_IPDT_S6-S2Transfer,Check-Display-Initiate-Transfer-But-Cancel-Using-Line-Button2_25247
1088,25248--IPPhone_IPDT_S6-S2Transfer,Check-Display-Initiate-Consult-Transfer-But-Cancel-Using-Softkey_25248
